log_price
4.795790545596741
6.304448802421981
4.189654742026425
4.844187086458591
5.786897381366708
5.3230099791384085
5.860786223465865
6.311734809152915
4.969813299576001
4.912654885736052
4.836281906951478
4.262679877041316
6.246106765481563
5.017279836814924
5.10594547390058
4.912654885736052
4.663439094112067
4.941642422609304
4.990432586778736
4.51085950651685
5.198497031265826
5.075173815233827
4.912654885736052
5.420534999272286
3.8918202981106265
5.420534999272286
4.61512051684126
4.262679877041316
4.605170185988092
5.525452939131784
4.454347296253507
5.075173815233827
4.7535901911063645
4.394449154672439
5.66988092298052
5.081404364984463
4.382026634673881
5.303304908059076
4.709530201312334
4.948759890378168
5.017279836814924
4.248495242049359
5.707110264748875
3.912023005428146
6.111467339502679
4.77912349311153
4.983606621708336
5.303304908059076
5.303304908059076
4.948759890378168
4.653960350157523
4.7535901911063645
4.02535169073515
6.2166061010848646
4.962844630259907
4.61512051684126
5.525452939131784
5.303304908059076
4.605170185988092
5.25227342804663
4.61512051684126
6.825460036255307
5.579729825986222
5.278114659230517
4.867534450455582
4.605170185988092
4.262679877041316
4.59511985013459
5.389071729816501
6.478509642208569
5.049856007249537
4.709530201312334
5.017279836814924
6.272877006546167
3.871201010907891
4.343805421853684
3.828641396489095
5.707110264748875
4.919980925828125
5.627621113690637
5.327876168789581
5.525452939131784
5.707110264748875
6.621405651764134
5.010635294096256
3.9318256327243257
3.6375861597263857
5.170483995038151
4.709530201312334
6.2166061010848646
5.181783550292085
4.564348191467836
5.081404364984463
5.262690188904886
5.438079308923196
5.247024072160486
5.634789603169249
4.605170185988092
4.442651256490317
5.384495062789089
3.828641396489095
3.9889840465642745
5.3981627015177525
5.707110264748875
6.26530121273771
5.337538079701318
5.4638318050256105
5.062595033026967
4.564348191467836
6.111467339502679
5.10594547390058
4.787491742782046
5.081404364984463
5.860786223465865
4.07753744390572
4.564348191467836
5.993961427306569
5.69035945432406
4.02535169073515
5.017279836814924
5.303304908059076
5.049856007249537
4.875197323201151
4.48863636973214
5.017279836814924
4.499809670330265
5.786897381366708
4.709530201312334
6.111467339502679
5.075173815233827
4.143134726391533
4.875197323201151
5.988961416889864
5.017279836814924
